id,company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,return_on_capital_employed_pct,roce_sector_benchmark_pct,roce_vs_sector_benchmark_pct,return_on_assets_pct,debt_to_equity,high_leverage_flag,interest_coverage,icr_label,icr_warning_flag,net_debt_cr,asset_turnover,free_cash_flow_cr,capex_cr,capex_intensity_pct,capex_intensity_label,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr,cfo_quality_score,cfo_quality_label,fcf_conversion_rate_pct,capital_allocation_pattern,revenue_cagr_3yr,revenue_cagr_3yr_flag,revenue_cagr_5yr,revenue_cagr_5yr_flag,revenue_cagr_10yr,revenue_cagr_10yr_flag,pat_cagr_3yr,pat_cagr_3yr_flag,pat_cagr_5yr,pat_cagr_5yr_flag,pat_cagr_10yr,pat_cagr_10yr_flag,eps_cagr_3yr,eps_cagr_3yr_flag,eps_cagr_5yr,eps_cagr_5yr_flag,eps_cagr_10yr,eps_cagr_10yr_flag,composite_quality_score,roe,roce,npm,opm,de,fcf,net_debt,icr,book_value,company_name,face_value,sector,sales,dividend_payout,net_profit,eps,market_cap,pe,pb,dividend_yield,broad_sector,de_previous_year,de_declining,fcf_yield_pct
691,JSWENERGY,2019-03,7.485226526592252,31.243160428977895,5.785823041786499,12.75863609956652,,,2.6382781763480674,0.8928269328370834,0,2.7290268456375837,,0,8104.0,0.3524647072436936,2436.0,55.0,0.6018822499452834,Asset Light,4.0,72.04143814747106,24.0,10555.0,2491.0,2.6274789073610014,High Quality,85.32399299474605,Shareholder Returns,18.389287172901202,,4.6799560539164675,,2.878663361815992,,27.976360369609466,,20.322431469794555,,8.541932785877826,,25.99210498948732,,20.11244339814313,,7.177346253629313,,75.41935933914587,5.785823041786499,12.75863609956652,7.485226526592252,31.243160428977895,0.8928269328370834,2436.0,8104.0,2.7290268456375837,72.04143814747106,JSW Energy Ltd,10.0,Energy,9138.0,24.0,684.0,4.0,62025.39,38.52,14.43,4.49,Energy,1.0695769576957697,True,3.9274239146259298
869,ONGC,2022-03,10.03448374134344,16.259470815029538,18.995541477362497,20.937432009835145,,,8.451462469567602,0.4700754904567577,0,15.216116573033707,,0,55344.0,0.8422418818365738,37051.0,41197.0,8.386226045606477,Capital Intensive,36.0,206.28219395866455,29.0,121986.0,78248.0,2.864497231939887,High Quality,46.38680922452863,Shareholder Returns,24.855263957274687,,7.001683761214439,,13.006317517391341,,38.78658467052287,,10.96639922553624,,7.9121170176566835,,44.22495703074083,,10.197228772148016,,6.386012503101268,,95.00389766173265,18.995541477362497,20.937432009835145,10.03448374134344,16.259470815029538,0.4700754904567577,37051.0,55344.0,15.216116573033707,206.28219395866455,Oil & Natural Gas Corpn Ltd,5.0,Energy,491246.0,29.0,49294.0,36.0,406613.69,44.82,14.33,4.48,Energy,0.6027079251157339,True,9.11208867561739
1021,SUNPHARMA,2021-03,6.782494477282226,25.285091647262526,4.889912403417773,16.82826035126758,,,3.359853302179764,0.08327055936982115,0,35.60992907801418,,0,-5743.0,0.4953713288574724,6577.0,407.0,1.2149979103230044,Asset Light,12.0,193.59583333333333,62.0,3869.0,6170.0,1.7566700862393236,High Quality,77.65053128689492,Liquidating Assets,13.126755589483485,,10.78116321985565,,11.67163711556578,,61.722961970425125,,24.536829642931245,,9.496531115092143,,49.380158218572156,,29.45936165164078,,10.30542524220699,,81.11239050427221,4.889912403417773,16.82826035126758,6.782494477282226,25.285091647262526,0.08327055936982115,6577.0,-5743.0,35.60992907801418,193.59583333333333,Sun Pharmaceuticals Industries Ltd,1.0,Healthcare,33498.0,62.0,2272.0,12.0,794888.64,12.16,2.14,4.45,Healthcare,0.18369601237158953,True,0.827411497540083
676,JINDALSTEL,2020-03,-1.0547688737705352,18.01281544181631,-1.2446712512057752,9.905598816722495,,,-0.4457221813643556,1.1458443538600367,0,1.8325371549893843,,0,36643.0,0.4225780570970114,7338.0,1476.0,3.892097144213275,Moderate,-1.0,315.0686274509804,0.0,36824.0,8814.0,-2.800059220273794,Accrual Risk,107.42204655248133,Reinvestor,13.346256701428505,,1.4028310947741707,,10.07258893564078,,11.676303196350535,,,TURNAROUND,12.10287216940693,,17.230827599961064,,,TURNAROUND,10.693181483627367,,42.92704949134432,-1.2446712512057752,9.905598816722495,-1.0547688737705352,18.01281544181631,1.1458443538600367,7338.0,36643.0,1.8325371549893843,315.0686274509804,Jindal Steel & Power Ltd,1.0,Materials,37923.0,0.0,-400.0,-1.0,417203.18,39.16,8.97,4.45,Materials,1.2329437431821724,True,1.7588552417074097
1113,TITAN,2022-03,7.632209451717073,11.611514288690579,23.6267870579383,20.1713113765231,,,10.37379648857844,0.782005804579168,0,16.15137614678899,,0,6981.0,1.3592127619407213,441.0,1165.0,4.04527934997743,Moderate,24.0,104.52808988764045,31.0,7275.0,-724.0,0.9180593506856705,Moderate,13.187799043062201,Mixed,33.14221885428872,,20.897163953120245,,16.675157366300255,,53.11021124836826,,20.274576296793036,,16.876825851348286,,52.4838939608516,,19.50578386760935,,17.164882683060824,,83.85230563116619,23.6267870579383,20.1713113765231,7.632209451717073,11.611514288690579,0.782005804579168,441.0,6981.0,16.15137614678899,104.52808988764045,"Titan Company Ltd
",1.0,Consumer Discretionary,28799.0,31.0,2198.0,24.0,1599747.79,72.03,9.49,4.44,Consumer Discretionary,0.7520341469921302,False,0.027566845396298376
767,LTIM,2024-03,12.90931103415266,17.982937748120616,22.904386052552702,28.914844492733938,,,16.64609352309033,0.10345688880007993,0,31.93243243243243,,0,-6673.0,1.2894641301190821,1752.0,3918.0,11.031337106174508,Capital Intensive,155.0,667.2666666666667,42.0,2071.0,5670.0,1.016292459052437,High Quality,27.430718647252235,Shareholder Returns,42.13101535214459,,30.32798083513346,,21.85605589762474,,33.24835486418234,,24.775129058600996,,16.495191642458163,,11.772828128939317,,12.24383304425547,,-6.666549487610296,,91.53350386881978,22.904386052552702,28.914844492733938,12.90931103415266,17.982937748120616,0.10345688880007993,1752.0,-6673.0,31.93243243243243,667.2666666666667,LTIMindtree Ltd,1.0,Information Technology,35517.0,42.0,4585.0,155.0,1347046.9,64.52,2.38,4.43,Information Technology,0.09287608486017358,False,0.13006228662120078
400,EICHERMOT,2024-03,24.195694242864054,26.179245283018872,22.172346910501524,23.445623916811094,,,17.309106640709494,0.023219728456636186,0,114.70588235294117,,0,-13108.0,0.7153796236210254,890.0,2834.0,17.138364779874212,Capital Intensive,146.0,668.3333333333334,35.0,419.0,3724.0,0.998535742862353,Moderate,20.559020559020556,Reinvestor,23.776441520116,,11.036936496739692,,6.586411864952746,,43.747506025200565,,12.675841665377696,,19.00991470281268,,43.89717190746498,,12.505451629050324,,20.299134274435904,,93.31380990483137,22.172346910501524,23.445623916811094,24.195694242864054,26.179245283018872,0.023219728456636186,890.0,-13108.0,114.70588235294117,668.3333333333334,Eicher Motors Ltd,1.0,Consumer Discretionary,16536.0,35.0,4001.0,146.0,222391.83,15.62,13.61,4.41,Consumer Discretionary,0.019212808539026016,False,0.4001945575069012
266,BRITANNIA,2019-03,10.44776119402985,15.66711895070104,27.157300728897248,39.283284191426624,,,18.515549855722988,0.03667999059487421,0,215.33333333333334,,0,-1320.0,1.7722026290477717,304.0,852.0,7.706919945725915,Moderate,48.0,177.20833333333334,31.0,156.0,1156.0,1.046539262159868,High Quality,17.551963048498845,Shareholder Returns,8.479583308976203,,8.690023727476138,,9.265752439203956,,4.856654873228505,,13.063515827454196,,18.37492911445593,,4.946129761743845,,13.14353769849137,,18.720851381956226,,89.62097577949928,27.157300728897248,39.283284191426624,10.44776119402985,15.66711895070104,0.03667999059487421,304.0,-1320.0,215.33333333333334,177.20833333333334,Britannia Industries Ltd,1.0,Consumer Staples,11055.0,31.0,1155.0,48.0,193703.11,39.95,9.67,4.4,Consumer Staples,0.05901350557839107,True,0.15694120760373956
322,COALINDIA,2024-03,26.25628846856468,66.29380849329698,45.16982956605826,105.7129732333927,,,15.802850255846407,0.0788468512027076,0,11.24178180085755,,0,-587.0,0.6018691588785047,13617.0,4486.0,3.151963126387679,Moderate,61.0,134.23657309751744,42.0,6523.0,18103.0,1.0216495325304558,High Quality,14.432126505002543,Reinvestor,16.493956528516662,,7.402890725901301,,7.261143616999366,,43.28908935217686,,16.43231987118112,,9.476008121750844,,42.6823258428825,,16.851518569430034,,9.777126683205474,,93.62199376707275,45.16982956605826,105.7129732333927,26.25628846856468,66.29380849329698,0.0788468512027076,13617.0,-587.0,11.24178180085755,134.23657309751744,Coal India Ltd,10.0,Materials,142324.0,42.0,37369.0,61.0,454024.84,34.27,14.75,4.38,Materials,0.07118320924346268,False,2.9991751112119767
920,POWERGRID,2022-03,40.420931238287444,86.07467204843591,22.065130431361236,16.98373494261483,,,6.70412432755529,1.7665744226002336,0,5.042060726729717,,0,130908.0,0.16585774058577407,26877.0,753.0,1.8091393974340495,Asset Light,18.0,109.3146953405018,61.0,134696.0,26124.0,2.355395296760425,High Quality,75.02093451683135,Liquidating Assets,4.965471644662767,,5.510261937513361,,11.414137221548938,,8.967428329021487,,9.189188268434778,,13.098067118120916,,9.354129979287684,,9.096607850144967,,13.018071324347936,,96.93370230959907,22.065130431361236,16.98373494261483,40.420931238287444,86.07467204843591,1.7665744226002336,26877.0,130908.0,5.042060726729717,109.3146953405018,Power Grid Corporation of India Ltd,10.0,Energy,41622.0,61.0,16824.0,18.0,270631.91,65.69,3.16,4.37,Energy,2.0480439258750858,True,9.931201387153497
