id,company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,return_on_capital_employed_pct,roce_sector_benchmark_pct,roce_vs_sector_benchmark_pct,return_on_assets_pct,debt_to_equity,high_leverage_flag,interest_coverage,icr_label,icr_warning_flag,net_debt_cr,asset_turnover,free_cash_flow_cr,capex_cr,capex_intensity_pct,capex_intensity_label,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr,cfo_quality_score,cfo_quality_label,fcf_conversion_rate_pct,capital_allocation_pattern,revenue_cagr_3yr,revenue_cagr_3yr_flag,revenue_cagr_5yr,revenue_cagr_5yr_flag,revenue_cagr_10yr,revenue_cagr_10yr_flag,pat_cagr_3yr,pat_cagr_3yr_flag,pat_cagr_5yr,pat_cagr_5yr_flag,pat_cagr_10yr,pat_cagr_10yr_flag,eps_cagr_3yr,eps_cagr_3yr_flag,eps_cagr_5yr,eps_cagr_5yr_flag,eps_cagr_10yr,eps_cagr_10yr_flag,composite_quality_score,roe,roce,npm,opm,de,fcf,net_debt,icr,book_value,company_name,face_value,sector,sales,dividend_payout,net_profit,eps,market_cap,pe,pb,dividend_yield,broad_sector,de_previous_year,de_declining,fcf_yield_pct
495,HDFCLIFE,2016-03,4.503610605810043,94.74119398048619,26.32935868514341,553.8833387044796,5.295599748042832,548.5877389564367,1.067359949832776,0.0,0,159.1851851851852,,0,-74144.0,0.23700094063545152,1725.0,3962.0,21.840030869301582,Capital Intensive,4.0,15.55388471177945,22.0,0.0,5687.0,5.829360645996696,High Quality,10.036655611799617,Shareholder Returns,12.366704821498665,,21.16813430936688,,19.44610458066991,,4.966053172356233,,4.25449161597129,,8.060425215255096,,0.0,,3.131030647754507,,5.755705033825231,,100.0,26.32935868514341,553.8833387044796,4.503610605810043,94.74119398048619,0.0,1725.0,-74144.0,159.1851851851852,15.55388471177945,HDFC Life Insurance Company Ltd,10.0,Financials,18141.0,22.0,817.0,4.0,,,,,Financials,0.0,False,
1017,SUNPHARMA,2017-03,24.846412059028438,31.99062638545823,21.413755458515286,21.737820623170943,,,12.842294786807432,0.2683406113537118,0,26.78,,0,8640.0,0.5168671740731647,2896.0,4186.0,13.256064348597125,Capital Intensive,29.0,152.66666666666666,12.0,9832.0,7082.0,1.7566700862393236,High Quality,28.66759057612354,Reinvestor,13.126755589483485,,10.78116321985565,,11.67163711556578,,61.722961970425125,,24.536829642931245,,9.496531115092143,,49.380158218572156,,29.45936165164078,,10.30542524220699,,100.0,21.413755458515286,21.737820623170943,24.846412059028438,31.99062638545823,0.2683406113537118,2896.0,8640.0,26.78,152.66666666666666,Sun Pharmaceuticals Industries Ltd,1.0,Healthcare,31578.0,12.0,7846.0,29.0,,,,,Healthcare,0.25761756056150137,False,
573,ICICIPRULI,2018-03,4.169241862381541,95.44190358467245,24.627319744447824,563.7663522969273,4.993629027364845,558.7727232695624,1.141595977971922,0.0,0,280.81060606060606,,0,-138537.0,0.27381380492035623,301.0,5389.0,13.877729707457767,Capital Intensive,11.0,45.77994428969359,59.0,0.0,5690.0,1.926589234229299,High Quality,0.8121526091414387,Shareholder Returns,2.777335010929405,,16.84553965244746,,15.22627795803697,,-3.803953723638853,,-5.6631941891523425,,-5.886339433478582,,-5.008574840700353,,-5.591248870509801,,-5.881313739260197,,100.0,24.627319744447824,563.7663522969273,4.169241862381541,95.44190358467245,0.0,301.0,-138537.0,280.81060606060606,45.77994428969359,ICICI Prudential Life Insurance Company Ltd,10.0,Financials,38832.0,59.0,1619.0,11.0,,,,,Financials,0.0,False,
975,SHREECEM,2013-06,18.530823181985973,28.811369509043928,26.11862643080125,30.416991426344502,,,16.2987012987013,0.3350676378772112,0,9.05699481865285,,0,-915.0,0.8795454545454545,990.0,270.0,4.983388704318937,Moderate,288.0,1098.2857142857142,7.0,1288.0,1260.0,1.9023337132811726,High Quality,63.420884048686744,Shareholder Returns,14.809971802418321,,10.325615915556586,,13.636599315164899,,-9.486515671324725,,11.2926552609119,,8.213734016506091,,-9.426133758215006,,10.67987982673917,,7.823463927058194,,100.0,26.11862643080125,30.416991426344502,18.530823181985973,28.811369509043928,0.3350676378772112,990.0,-915.0,9.05699481865285,1098.2857142857142,Shree Cement Ltd,10.0,Materials,5418.0,7.0,1004.0,288.0,,,,,Materials,,False,
201,BEL,2019-03,15.512989148306477,23.914830647813222,3851.020408163265,3030.208333333333,,,1497.6190476190477,0.9591836734693877,0,186.375,,0,47.0,96.53968253968254,618.0,896.0,7.365998026964814,Moderate,3.0,4.454545454545454,44.0,47.0,1514.0,1.4314097431750876,High Quality,21.244413887933998,Reinvestor,12.8335418079377,,10.7508063318833,,12.01331595775741,,23.80447523322802,,16.12648618019128,,15.392913221732885,,18.56311014966876,,10.756634324829006,,17.461894308801895,,99.0854632423345,3851.020408163265,3030.208333333333,15.512989148306477,23.914830647813222,0.9591836734693877,618.0,47.0,186.375,4.454545454545454,Bharat Electronics Ltd,1.0,Industrials,12164.0,44.0,1887.0,3.0,770752.45,73.48,7.9,4.11,Industrials,1.5483870967741935,True,0.08018138638417563
562,ICICIGI,2020-03,10.367283146652774,84.61404879742989,19.46527551353114,147.22767789696329,4.642391716347407,142.58528618061587,3.2233680686787967,0.07906749266384089,0,650.6666666666666,,0,-25842.0,0.3109173370768317,51.0,3382.0,29.365286098810454,Capital Intensive,26.0,135.11013215859032,13.0,485.0,3433.0,1.458965013017095,High Quality,0.5233453052847614,Shareholder Returns,18.98796206427069,,12.911841003362579,,16.75593015728085,,9.217125634550683,,12.839173718198161,,13.948119696893514,,6.816467042447916,,11.139222486886503,,12.5092775800282,,98.78446123214187,19.46527551353114,147.22767789696329,10.367283146652774,84.61404879742989,0.07906749266384089,51.0,-25842.0,650.6666666666666,135.11013215859032,ICICI Lombard General Insurance Company Ltd,10.0,Financials,11517.0,13.0,1194.0,26.0,742801.33,47.5,3.75,3.28,Financials,0.08981481481481482,True,0.006865900468971967
472,HCLTECH,2018-03,17.24772093575115,22.238921078130872,23.97075798383994,30.44149094551065,,,18.174998437141845,0.015308085527400648,0,180.81159420289856,,0,-2103.0,1.0537623205317885,6092.0,2236.0,4.421681267179498,Moderate,31.0,261.76978417266184,19.0,557.0,8328.0,1.371283984612863,High Quality,54.17037168771118,Reinvestor,13.396477329776978,,12.710299978373406,,13.082373204583831,,12.043662852781601,,9.194090295112023,,9.179123626035102,,12.257330985276148,,9.407036350794119,,9.69075247889608,,98.28378646150483,23.97075798383994,30.44149094551065,17.24772093575115,22.238921078130872,0.015308085527400648,6092.0,-2103.0,180.81159420289856,261.76978417266184,HCL Technologies Ltd,2.0,Information Technology,50569.0,19.0,8722.0,31.0,,,,,Information Technology,0.01766366202312665,True,
377,DRREDDY,2014-03,14.632873648900485,24.23406634364517,24.958677685950413,26.340949602981688,,,12.341254872375204,0.5692307692307692,0,26.937007874015748,,0,3410.0,0.84339243052936,366.0,1604.0,11.956764815505032,Capital Intensive,23.0,92.52941176470588,16.0,4477.0,1970.0,1.3421751740527739,High Quality,11.258074438634265,Shareholder Returns,13.71726615103832,,12.639644349571988,,7.640025915260695,,41.90561020689674,,23.392504645437473,,11.008394366816532,,42.81779454599071,,23.842409558387544,,11.284504563028698,,97.89566898737031,24.958677685950413,26.340949602981688,14.632873648900485,24.23406634364517,0.5692307692307692,366.0,3410.0,26.937007874015748,92.52941176470588,Dr Reddys Laboratories Ltd,1.0,Healthcare,13415.0,16.0,1963.0,23.0,,,,,Healthcare,0.5781127335531481,True,
72,ADANIPOWER,2024-03,41.36759945184802,36.20186292228556,48.27674122146251,23.441056570774553,,,22.638002804073516,0.8023177656738903,0,8.297225501770956,,0,34242.0,0.5472399439185297,17651.0,3481.0,6.9134674584417395,Moderate,54.0,111.86155042779362,0.0,34616.0,14170.0,1.3223405880103996,High Quality,96.83454026771999,Liquidating Assets,24.294797156226156,,16.086096410440966,,12.629527157691523,,154.07088459944453,,,TURNAROUND,,TURNAROUND,162.07413942088965,,,TURNAROUND,,TURNAROUND,97.63120784013866,48.27674122146251,23.441056570774553,41.36759945184802,36.20186292228556,0.8023177656738903,17651.0,34242.0,8.297225501770956,111.86155042779362,Adani Power Ltd,10.0,Energy,50351.0,0.0,20829.0,54.0,1372183.55,44.57,9.91,1.65,Energy,1.4175257731958764,True,1.2863439442922924
526,HINDALCO,2022-03,7.038895923797416,85.46747394378112,17.559565678914453,116.84574248126889,,,6.188726871154583,0.8247240731030425,0,133.06225059856345,,0,50367.0,0.8792184084199139,10065.0,6773.0,3.472282745220677,Moderate,61.0,352.2117117117117,6.0,64486.0,16838.0,2.7656766348986848,High Quality,6.037357838667883,Shareholder Returns,17.830855223435172,,10.592433818985914,,9.43097050230084,,42.85939867649064,,13.06871230695661,,16.553290877299798,,41.155404332154276,,13.396657763302722,,15.128271105738422,,96.94945709864307,17.559565678914453,116.84574248126889,7.038895923797416,85.46747394378112,0.8247240731030425,10065.0,50367.0,133.06225059856345,352.2117117117117,Hindalco Industries Ltd,1.0,Materials,195059.0,6.0,13730.0,61.0,477796.57,58.41,9.72,2.8,Materials,1.010115281138683,True,2.1065450511710453
